Collection ID	10825
Type	SpectraCollection
Description	48,VeVe,Rat,Urine (1)
Processing log	Standardized ppm range to 11.6:0.0007:-2.0. Set reference [0.030000,-0.030000]. Fix baseline (lambda: 200.000000). Cropped ranges: 9.8,0.14. Zeroed ranges: 6.01,5.54;5.0,4.72;4.01,3.92;3.86,3.82. Sum normalized to 1000.0.  Extracted residual after subtracting peaks for:  U6.837 (13), U6.824 (14).
Base sample ID	20509	20526	20539	20590	20592	20648	20690	20715	20819	20826	20837
Time	48	48	48	48	48	48	48	48	48	48	48
Classification	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe
Sample ID	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine
Subject ID	20	21	19	24	22	23	44	46	47	45	43
Sample Description											
Weight											
Units of weight											
Species	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat
X	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11
3.566800	0.167659	0.169725	0.189952	0.220888	0.188760	0.203990	0.182633	0.216389	0.195011	0.222164	0.192726
3.566100	0.162628	0.178739	0.193548	0.235643	0.198311	0.213576	0.182297	0.214854	0.195189	0.220234	0.194631
3.565400	0.160111	0.183623	0.191767	0.247943	0.200650	0.214111	0.183109	0.217351	0.191591	0.217962	0.194573
3.564700	0.163878	0.183266	0.194455	0.266696	0.198449	0.212906	0.186769	0.223121	0.189919	0.226746	0.197946
3.564000	0.174452	0.180422	0.195885	0.281447	0.194526	0.210713	0.200735	0.224369	0.187656	0.241232	0.197064
3.563300	0.186059	0.195322	0.205042	0.276927	0.202904	0.232215	0.214258	0.253835	0.190894	0.277690	0.205588
3.562600	0.182797	0.221159	0.211833	0.296649	0.223241	0.257656	0.203932	0.280693	0.194231	0.301926	0.212223
3.561900	0.205674	0.223411	0.208427	0.318578	0.231477	0.244276	0.196230	0.295392	0.191421	0.305059	0.249875
3.561200	0.269914	0.203561	0.244195	0.321346	0.256519	0.231622	0.227451	0.346860	0.236880	0.339591	0.328110
3.560500	0.329696	0.213402	0.297025	0.377932	0.287094	0.265606	0.252005	0.327873	0.300488	0.415558	0.292475
3.559800	0.276573	0.257933	0.282455	0.499523	0.254966	0.305441	0.221440	0.254669	0.282095	0.400873	0.229297
3.559100	0.210851	0.298554	0.225582	0.535183	0.217991	0.276641	0.209787	0.220384	0.220391	0.318123	0.207929
3.558400	0.184586	0.265628	0.197303	0.408008	0.205651	0.243658	0.208233	0.206735	0.199618	0.274761	0.195293
3.557700	0.175483	0.222861	0.183970	0.302672	0.184919	0.225370	0.186974	0.184859	0.190622	0.233345	0.190476
3.557000	0.166657	0.197523	0.174384	0.253009	0.168374	0.203007	0.167034	0.179203	0.183808	0.198128	0.193041
3.556300	0.178529	0.165960	0.170526	0.209282	0.160562	0.183210	0.158965	0.186104	0.181724	0.176859	0.201210
3.555600	0.208330	0.143028	0.187762	0.188833	0.177066	0.175999	0.176628	0.232469	0.189500	0.185233	0.260710
3.554900	0.272471	0.144852	0.226017	0.213257	0.219175	0.192154	0.231597	0.302992	0.224754	0.236395	0.342052
3.554200	0.358665	0.174056	0.292756	0.297970	0.269726	0.243653	0.287859	0.333166	0.296949	0.338677	0.341630
3.553500	0.303156	0.250337	0.305199	0.486780	0.248360	0.307514	0.242158	0.262268	0.303154	0.368284	0.236740
3.552800	0.228665	0.285456	0.244645	0.514895	0.195700	0.264844	0.190750	0.202497	0.227959	0.278005	0.183304
3.552100	0.174815	0.239070	0.199582	0.372680	0.168828	0.209676	0.159987	0.170434	0.181055	0.214870	0.163343
3.551400	0.155095	0.180910	0.166881	0.247298	0.151142	0.170468	0.145451	0.143089	0.152459	0.175399	0.146016
3.550700	0.139723	0.151692	0.147317	0.206401	0.136795	0.147595	0.125868	0.128869	0.135381	0.152024	0.133096
3.550000	0.129428	0.126072	0.134193	0.188734	0.123415	0.127531	0.115040	0.120066	0.125387	0.132068	0.125084
3.549300	0.127071	0.108506	0.127224	0.178884	0.114120	0.113428	0.110358	0.114786	0.122595	0.119003	0.123920
3.548600	0.134375	0.103310	0.129803	0.165328	0.113002	0.107091	0.115639	0.113922	0.124460	0.117004	0.125252
3.547900	0.140590	0.113692	0.134471	0.148262	0.115259	0.111567	0.123831	0.120327	0.129666	0.129763	0.127062
3.547200	0.143028	0.131331	0.135990	0.146844	0.117106	0.120203	0.126809	0.138916	0.131290	0.149271	0.138339
3.546500	0.165488	0.145383	0.141230	0.156996	0.125182	0.128088	0.138573	0.184058	0.141957	0.186208	0.174765
3.545800	0.198905	0.153364	0.163368	0.186983	0.152886	0.142717	0.159269	0.288247	0.176910	0.256597	0.238127
3.545100	0.241484	0.166397	0.192596	0.228325	0.187279	0.161905	0.187860	0.392851	0.210441	0.312663	0.294861
3.544400	0.317110	0.188011	0.239052	0.292432	0.229330	0.191163	0.230727	0.454143	0.252529	0.388857	0.321771
3.543700	0.301245	0.228711	0.274619	0.420885	0.236363	0.242481	0.217593	0.374338	0.278874	0.449211	0.243761
3.543000	0.234895	0.269206	0.236139	0.493395	0.205559	0.243593	0.195528	0.287725	0.223896	0.379717	0.203393
3.542300	0.204912	0.251644	0.204082	0.391430	0.192897	0.210148	0.198325	0.235807	0.194811	0.304472	0.189429
3.541600	0.198467	0.212004	0.189561	0.268663	0.180058	0.206045	0.188948	0.187595	0.186612	0.244203	0.172819
3.540900	0.183516	0.201438	0.178399	0.232006	0.164856	0.197801	0.169214	0.166958	0.178014	0.208354	0.169584
3.540200	0.171587	0.186253	0.167349	0.204880	0.157234	0.181030	0.157698	0.161222	0.168709	0.187465	0.173061
3.539500	0.172433	0.173485	0.160144	0.189349	0.160472	0.175049	0.165553	0.173427	0.162188	0.183867	0.195543
3.538800	0.224382	0.169985	0.174287	0.197077	0.180958	0.183805	0.209094	0.223599	0.180390	0.205738	0.257457
3.538100	0.303851	0.176654	0.237299	0.245230	0.233719	0.216360	0.255351	0.283751	0.253100	0.283869	0.316496
3.537400	0.320986	0.204264	0.283363	0.337165	0.248577	0.259258	0.249508	0.250008	0.298117	0.341568	0.266583
3.536700	0.260614	0.243053	0.258196	0.427559	0.208943	0.258545	0.205378	0.199280	0.256725	0.287000	0.223467
3.536000	0.225061	0.226311	0.212617	0.342296	0.165610	0.195057	0.184916	0.158459	0.207669	0.198815	0.201640
3.535300	0.192304	0.190224	0.181466	0.255693	0.142481	0.167165	0.164205	0.137771	0.179509	0.157719	0.187903
3.534600	0.178594	0.162466	0.156220	0.220008	0.126054	0.148910	0.146903	0.121712	0.149554	0.131469	0.192455
3.533900	0.207662	0.132828	0.149300	0.207782	0.130580	0.135201	0.164275	0.126644	0.142523	0.124823	0.247095
3.533200	0.281826	0.138473	0.176233	0.218799	0.163943	0.142689	0.223506	0.162890	0.176888	0.143441	0.312476
3.532500	0.323379	0.175220	0.217552	0.246987	0.228214	0.177362	0.270171	0.220928	0.229351	0.191267	0.337866
3.531800	0.330818	0.227428	0.232671	0.288548	0.270746	0.216807	0.274574	0.254330	0.250721	0.237254	0.340401
3.531100	0.383895	0.242322	0.241211	0.291147	0.280888	0.217809	0.304415	0.271224	0.277403	0.259534	0.330486
3.530400	0.367564	0.260003	0.256582	0.291581	0.280784	0.226315	0.292100	0.272512	0.316732	0.286185	0.291505
3.529700	0.284225	0.285616	0.240541	0.306248	0.262670	0.229959	0.233135	0.266715	0.311002	0.287710	0.242036
3.529000	0.207372	0.252970	0.202462	0.265438	0.221483	0.202116	0.173791	0.225699	0.279571	0.254170	0.196668
3.528300	0.184315	0.181746	0.161609	0.182120	0.172660	0.164831	0.157118	0.169803	0.248749	0.190669	0.168790
3.527600	0.174611	0.150245	0.150066	0.145031	0.157422	0.148804	0.145442	0.149667	0.233249	0.163007	0.164219
3.526900	0.192371	0.130750	0.142124	0.128639	0.155178	0.138885	0.160969	0.145881	0.208870	0.146005	0.169584
3.526200	0.247573	0.133424	0.152244	0.136574	0.184416	0.151037	0.204603	0.171405	0.207471	0.152788	0.214734
3.525500	0.340844	0.153505	0.185722	0.162909	0.225355	0.173021	0.272287	0.210857	0.241902	0.173801	0.254388
3.524800	0.353228	0.195142	0.220959	0.210029	0.266104	0.205188	0.293245	0.236708	0.274619	0.203243	0.237700
3.524100	0.313496	0.259970	0.221582	0.280714	0.275959	0.235542	0.266871	0.237006	0.240217	0.227126	0.225651
3.523400	0.347082	0.267269	0.230319	0.277324	0.270524	0.229245	0.301400	0.246167	0.236701	0.236454	0.271572
3.522700	0.407706	0.266690	0.273159	0.273875	0.302910	0.253638	0.363948	0.298555	0.290256	0.266605	0.344041
3.522000	0.391268	0.302190	0.309135	0.312712	0.349806	0.298046	0.357408	0.350445	0.340947	0.309652	0.368587
3.521300	0.384156	0.318298	0.308784	0.349679	0.346904	0.304740	0.325065	0.365750	0.329812	0.330949	0.390157
3.520600	0.462329	0.265488	0.354465	0.359698	0.352114	0.286064	0.371820	0.399112	0.360036	0.394487	0.443376
3.519900	0.495882	0.266501	0.412256	0.445179	0.364264	0.333907	0.402181	0.365313	0.418977	0.463892	0.377566
3.519200	0.386019	0.332805	0.373825	0.600619	0.322743	0.379167	0.371916	0.306558	0.378803	0.398713	0.312095
3.518500	0.354630	0.346337	0.286319	0.543514	0.274995	0.323990	0.362523	0.256754	0.303300	0.273756	0.280318
3.517800	0.392517	0.282527	0.256237	0.400311	0.267965	0.297254	0.357304	0.233992	0.281295	0.227843	0.255488
3.517100	0.430421	0.246100	0.244049	0.333483	0.259513	0.295517	0.321721	0.216377	0.266543	0.205981	0.249951
3.516400	0.414588	0.250575	0.231568	0.308602	0.271880	0.288433	0.292957	0.234228	0.249931	0.197152	0.243328
3.515700	0.382182	0.261091	0.211267	0.301296	0.287280	0.273410	0.257188	0.237760	0.227372	0.208472	0.215143
3.515000	0.323636	0.252845	0.190859	0.286162	0.282553	0.244372	0.216121	0.210710	0.204036	0.214398	0.167181
3.514300	0.236933	0.263234	0.159092	0.280047	0.253059	0.223662	0.165052	0.177209	0.163477	0.204921	0.138685
3.513600	0.176628	0.269583	0.141594	0.254522	0.222843	0.188447	0.134817	0.164353	0.142133	0.176491	0.130661
3.512900	0.153600	0.228685	0.132094	0.210542	0.192236	0.148971	0.116676	0.157442	0.128219	0.135285	0.120038
3.512200	0.144434	0.187703	0.125761	0.188064	0.162293	0.121099	0.105692	0.155650	0.109287	0.105145	0.112058
3.511500	0.150518	0.149943	0.134471	0.169823	0.137802	0.101819	0.108662	0.157197	0.098648	0.089905	0.116123
3.510800	0.177676	0.117126	0.179264	0.152225	0.128538	0.099076	0.128626	0.164545	0.109610	0.087121	0.146912
3.510100	0.230139	0.112245	0.231702	0.149526	0.140600	0.110137	0.167615	0.174364	0.141324	0.098436	0.185070
3.509400	0.252235	0.128504	0.269370	0.166314	0.169355	0.133312	0.192599	0.192135	0.173956	0.119439	0.195973
3.508700	0.267068	0.162613	0.274355	0.202053	0.201928	0.156013	0.198855	0.207767	0.187127	0.153005	0.213078
3.508000	0.263385	0.170833	0.263973	0.216042	0.220195	0.163302	0.205834	0.227277	0.200570	0.176555	0.213300
3.507300	0.252210	0.172497	0.241365	0.233405	0.241932	0.169773	0.206323	0.256125	0.191459	0.209450	0.240784
3.506600	0.309544	0.177913	0.261361	0.258792	0.279024	0.186332	0.258662	0.364644	0.228703	0.287675	0.405943
3.505900	0.464988	0.191451	0.348501	0.321363	0.364987	0.239839	0.374002	0.529671	0.335920	0.427360	0.611061
3.505200	0.666518	0.249868	0.495828	0.508667	0.466821	0.355842	0.482716	0.602592	0.510205	0.648721	0.656469
3.504500	0.664591	0.352412	0.575895	0.821409	0.464114	0.497148	0.438248	0.495034	0.602490	0.749679	0.500077
3.503800	0.425061	0.476267	0.478295	1.069179	0.347482	0.504989	0.279664	0.325937	0.479982	0.596533	0.321333
3.503100	0.288524	0.457085	0.304005	0.854311	0.228271	0.332804	0.208484	0.211284	0.286159	0.374980	0.212753
3.502400	0.231356	0.325312	0.233950	0.528474	0.192039	0.229238	0.181918	0.184365	0.222057	0.305855	0.179772
3.501700	0.179440	0.239328	0.197098	0.361529	0.169408	0.195657	0.152798	0.169135	0.192961	0.279073	0.163708
3.501000	0.158901	0.186678	0.160043	0.273285	0.145002	0.167913	0.143303	0.144251	0.161634	0.242981	0.144728
3.500300	0.142974	0.160232	0.142837	0.234275	0.133379	0.149863	0.138058	0.129028	0.142734	0.212218	0.126874
3.499600	0.117409	0.139570	0.123721	0.202159	0.121429	0.134709	0.124500	0.111587	0.122090	0.180842	0.110963
3.498900	0.105506	0.108167	0.104636	0.153406	0.100938	0.108022	0.114233	0.094820	0.107414	0.141096	0.105011
3.498200	0.104403	0.085657	0.096953	0.121395	0.094956	0.091385	0.114608	0.090472	0.107708	0.121593	0.110136
3.497500	0.118362	0.071557	0.097823	0.102510	0.102837	0.086415	0.142460	0.095017	0.123463	0.112727	0.120889
3.496800	0.111979	0.076146	0.109563	0.105758	0.139770	0.102960	0.135371	0.111448	0.137774	0.124191	0.091633
3.496100	0.080027	0.101484	0.097634	0.120781	0.145606	0.115260	0.086957	0.097095	0.100615	0.132258	0.064680
3.495400	0.065175	0.100952	0.075811	0.106327	0.107437	0.088590	0.061021	0.071866	0.072577	0.101950	0.058850
3.494700	0.069355	0.071274	0.066199	0.082188	0.078836	0.065977	0.055198	0.060614	0.063964	0.075277	0.063925
3.494000	0.104758	0.055808	0.067233	0.076321	0.071359	0.059547	0.075516	0.065521	0.069416	0.066439	0.086281
3.493300	0.154480	0.057464	0.093142	0.091578	0.093890	0.068402	0.112634	0.098125	0.102760	0.079098	0.136641
3.492600	0.168628	0.077238	0.121814	0.125964	0.134361	0.092153	0.136326	0.141810	0.132879	0.108845	0.160569
3.491900	0.176436	0.113922	0.135612	0.180168	0.171826	0.119011	0.146725	0.183058	0.138833	0.155485	0.201237
3.491200	0.241799	0.142069	0.179619	0.249780	0.210899	0.148716	0.186052	0.279554	0.184417	0.239786	0.325486
3.490500	0.373449	0.163646	0.261479	0.337837	0.272741	0.195054	0.252095	0.401785	0.268136	0.355029	0.451453
3.489800	0.545853	0.201504	0.377831	0.470419	0.347749	0.260303	0.345231	0.469433	0.386112	0.509297	0.506033
3.489100	0.476872	0.287525	0.426460	0.717340	0.321599	0.379504	0.287209	0.340867	0.450799	0.550402	0.333426
3.488400	0.298335	0.381630	0.309161	0.878273	0.227003	0.371369	0.184850	0.235898	0.315419	0.386041	0.226176
3.487700	0.210971	0.337596	0.215908	0.678686	0.172325	0.247128	0.141250	0.200086	0.217255	0.276344	0.201529
3.487000	0.206990	0.230864	0.189541	0.461689	0.154614	0.182473	0.131084	0.203229	0.189814	0.246617	0.191718
3.486300	0.189525	0.186403	0.195829	0.395732	0.141378	0.167714	0.109193	0.193591	0.186090	0.243641	0.161652
3.485600	0.148317	0.146084	0.171676	0.321866	0.117527	0.141079	0.100880	0.159722	0.154116	0.206497	0.128398
3.484900	0.115083	0.117014	0.143288	0.261108	0.103580	0.123599	0.095084	0.132846	0.127357	0.178816	0.106294
3.484200	0.081386	0.096531	0.117158	0.216854	0.086447	0.106744	0.075278	0.104404	0.103120	0.152043	0.086417
3.483500	0.066681	0.072335	0.086336	0.160855	0.065799	0.080570	0.059576	0.076744	0.076555	0.116495	0.075638
3.482800	0.067046	0.056214	0.072222	0.126504	0.060004	0.067661	0.055508	0.071371	0.068209	0.096883	0.084052
3.482100	0.090343	0.052810	0.071679	0.120046	0.070209	0.071548	0.071909	0.087043	0.075480	0.097113	0.111232
3.481400	0.125533	0.068909	0.096449	0.160438	0.098611	0.096944	0.088931	0.121382	0.105460	0.132596	0.135076
3.480700	0.139463	0.096035	0.120488	0.216069	0.101652	0.114775	0.082136	0.118554	0.125540	0.157262	0.111832
3.480000	0.106787	0.104434	0.112435	0.220497	0.087801	0.104737	0.077517	0.096772	0.110079	0.134246	0.097451
3.479300	0.093718	0.087040	0.093260	0.167447	0.087868	0.088228	0.088914	0.093329	0.095998	0.113657	0.108034
3.478600	0.105396	0.081703	0.094816	0.154564	0.099138	0.091178	0.110142	0.107311	0.100943	0.120603	0.131125
3.477900	0.131033	0.091738	0.112925	0.176620	0.115765	0.109017	0.125397	0.130273	0.119063	0.148921	0.153651
3.477200	0.153849	0.106651	0.137001	0.216152	0.129622	0.127282	0.116537	0.144820	0.139726	0.180005	0.154226
3.476500	0.142758	0.114807	0.141544	0.239235	0.123459	0.125503	0.095929	0.133774	0.137589	0.177280	0.139215
3.475800	0.130694	0.107864	0.123724	0.216569	0.118413	0.112044	0.095410	0.134118	0.122254	0.157389	0.160866
3.475100	0.157852	0.105759	0.127106	0.216562	0.133562	0.117097	0.120786	0.168340	0.136718	0.172211	0.213703
3.474400	0.234581	0.123310	0.165457	0.275704	0.165256	0.147301	0.153806	0.216851	0.185590	0.226341	0.243165
3.473700	0.245015	0.169429	0.208917	0.374592	0.179145	0.189140	0.154492	0.223219	0.226088	0.267935	0.224391
3.473000	0.205105	0.180918	0.193714	0.357644	0.173762	0.188812	0.157079	0.206356	0.214387	0.243545	0.211548
3.472300	0.183861	0.172012	0.175317	0.303693	0.174655	0.186393	0.161372	0.196194	0.205115	0.219140	0.204646
3.471600	0.198757	0.157655	0.180545	0.286247	0.192027	0.188398	0.168813	0.202177	0.199434	0.229659	0.228293
3.470900	0.237146	0.165396	0.202243	0.326885	0.208239	0.197299	0.169316	0.227321	0.213428	0.275739	0.246090
3.470200	0.253926	0.199430	0.223409	0.407245	0.185418	0.204105	0.134749	0.209744	0.229290	0.300894	0.192612
3.469500	0.188413	0.204697	0.196356	0.413919	0.135403	0.172382	0.093338	0.152907	0.193947	0.244520	0.138860
3.468800	0.121583	0.148352	0.143373	0.300877	0.099793	0.123575	0.067187	0.110022	0.145189	0.168261	0.114927
3.468100	0.104779	0.090854	0.104519	0.187252	0.081213	0.091642	0.062146	0.084845	0.115467	0.115271	0.114738
3.467400	0.101484	0.070938	0.091987	0.147389	0.081217	0.085406	0.064759	0.082456	0.112633	0.102185	0.132267
3.466700	0.117032	0.068895	0.090216	0.139832	0.091024	0.089369	0.085770	0.092886	0.124050	0.103315	0.167749
3.466000	0.152556	0.081876	0.110376	0.166153	0.122405	0.110365	0.120981	0.135554	0.165920	0.129874	0.257576
3.465300	0.220878	0.107805	0.148787	0.220528	0.166764	0.147248	0.172015	0.192737	0.227570	0.181717	0.346971
3.464600	0.308301	0.152852	0.205678	0.321265	0.199930	0.201836	0.198407	0.229351	0.309929	0.247664	0.388971
3.463900	0.301476	0.206762	0.233366	0.410040	0.190239	0.235045	0.194551	0.202661	0.361901	0.241414	0.487789
3.463200	0.292072	0.202310	0.213707	0.355762	0.192802	0.228632	0.221526	0.194468	0.402969	0.199723	0.736250
3.462500	0.365049	0.204692	0.220429	0.317378	0.227719	0.256706	0.309454	0.225643	0.577167	0.198764	1.302062
3.461800	0.492739	0.256119	0.289908	0.369630	0.317484	0.345717	0.433356	0.314106	1.201189	0.263583	2.349539
3.461100	0.737325	0.331679	0.369324	0.474631	0.390482	0.459411	0.638572	0.383360	2.017526	0.346005	2.551625
3.460400	1.116997	0.424853	0.455573	0.591760	0.441857	0.623131	0.982918	0.421284	2.480558	0.384564	2.419355
3.459700	1.766397	0.512199	0.551261	0.652195	0.518079	0.865489	1.664682	0.484996	2.453196	0.358846	1.838328
3.459000	2.297691	0.672399	0.799256	0.748919	0.755471	1.406618	2.434410	0.701353	2.118142	0.331674	1.038429
3.458300	2.265189	1.273144	1.597060	1.248478	1.537190	2.481467	2.400387	1.394747	1.085017	0.385324	0.497763
3.457600	1.920524	2.104820	2.301814	1.969922	2.344301	2.735074	2.179022	2.121137	0.609816	0.545800	0.338925
3.456900	0.978745	2.499037	2.397783	2.380015	2.557146	2.651493	1.144645	2.298202	0.417143	0.950884	0.293207
3.456200	0.605080	2.487009	2.162041	2.351154	2.405745	1.811816	0.667181	2.166400	0.335234	1.924143	0.298217
3.455500	0.497791	1.959231	1.435140	1.901222	1.721941	1.052777	0.499126	1.565198	0.339632	2.446290	0.312620
3.454800	0.462998	1.207388	0.914525	1.185482	1.107935	0.734898	0.424874	1.009732	0.351910	2.483068	0.314949
3.454100	0.420154	0.699730	0.600196	0.689135	0.712384	0.544968	0.376128	0.654931	0.327285	2.036372	0.274064
3.453400	0.332902	0.498356	0.476503	0.515317	0.539995	0.438101	0.300865	0.523038	0.277815	1.271282	0.221276
3.452700	0.252315	0.357996	0.387299	0.403192	0.412703	0.339004	0.229582	0.432135	0.231897	0.795338	0.171163
3.452000	0.201914	0.260197	0.315287	0.329462	0.322054	0.259952	0.177149	0.360089	0.197103	0.524414	0.145246
3.451300	0.176347	0.213144	0.267464	0.292747	0.270068	0.217557	0.134435	0.329565	0.179129	0.404901	0.159024
3.450600	0.185546	0.197786	0.235529	0.273990	0.235934	0.191003	0.125305	0.317660	0.201206	0.326699	0.254587
3.449900	0.226088	0.194855	0.220276	0.267951	0.227105	0.199024	0.124038	0.293544	0.264641	0.275249	0.407578
3.449200	0.376246	0.190440	0.205512	0.254672	0.240157	0.231930	0.149643	0.287025	0.410204	0.226606	0.695007
3.448500	0.662656	0.201770	0.234494	0.250514	0.345192	0.367005	0.207422	0.396525	0.878770	0.188152	0.931634
3.447800	1.199871	0.267651	0.332311	0.304593	0.560507	0.599449	0.260713	0.629217	1.279675	0.176774	0.762112
3.447100	1.501694	0.423767	0.525032	0.459957	0.985002	0.840417	0.229936	0.950737	1.189039	0.180546	0.443544
3.446400	1.135158	0.556609	0.652706	0.641483	1.329748	0.746326	0.154125	0.965178	0.641978	0.234403	0.222225
3.445700	0.622564	0.469607	0.519999	0.578072	1.095629	0.454355	0.098326	0.639039	0.351999	0.309209	0.147529
3.445000	0.288370	0.297178	0.309140	0.369916	0.638193	0.265468	0.061311	0.361744	0.219558	0.324001	0.118707
3.444300	0.199605	0.155008	0.167068	0.190041	0.303444	0.150996	0.060732	0.216978	0.146567	0.244799	0.124951
3.443600	0.179173	0.104410	0.134809	0.144638	0.215685	0.128714	0.076180	0.203203	0.142253	0.188110	0.156434
3.442900	0.183546	0.097603	0.135247	0.153496	0.195566	0.139914	0.092848	0.228049	0.159529	0.179286	0.196845
3.442200	0.206880	0.104921	0.148480	0.187844	0.195237	0.158760	0.106022	0.257999	0.181727	0.190704	0.227300
3.441500	0.255125	0.118621	0.174707	0.239039	0.210417	0.178626	0.127475	0.285554	0.206175	0.223446	0.255837
3.440800	0.274357	0.152430	0.203510	0.323317	0.225808	0.211936	0.128855	0.288296	0.252956	0.262775	0.297333
3.440100	0.256217	0.184190	0.189143	0.381310	0.210542	0.225203	0.100958	0.263466	0.285148	0.229134	0.342925
3.439400	0.298175	0.179836	0.163836	0.353929	0.198888	0.215454	0.090218	0.268102	0.336138	0.167789	0.522588
3.438700	0.451044	0.157775	0.180546	0.271260	0.255914	0.266219	0.126646	0.369748	0.603589	0.133995	1.081282
3.438000	0.846589	0.184412	0.253544	0.274708	0.390294	0.414998	0.215999	0.549529	1.095612	0.146310	1.732565
3.437300	1.901368	0.299937	0.417941	0.388846	0.703086	0.750268	0.403326	0.917822	1.973315	0.174137	1.858784
3.436600	3.038977	0.625803	0.839469	0.732734	1.562234	1.467984	0.480879	1.763584	2.663861	0.239853	1.216135
3.435900	3.003075	1.003919	1.284315	1.153326	2.512621	1.798006	0.378018	2.353960	2.104530	0.329233	0.687962
3.435200	1.824932	1.089217	1.327416	1.378592	2.743831	1.399980	0.208289	2.064760	1.308929	0.471322	0.448481
3.434500	0.986450	0.737400	0.887466	1.048267	1.857477	0.730812	0.134686	1.220963	0.672032	0.669754	0.261616
3.433800	0.641127	0.427489	0.539818	0.667415	1.067996	0.437737	0.101449	0.752351	0.438950	0.636093	0.187581
3.433100	0.411935	0.278707	0.370640	0.451499	0.667252	0.298112	0.088069	0.519796	0.294361	0.469812	0.171026
3.432400	0.325037	0.188951	0.269925	0.334465	0.435054	0.206882	0.104960	0.375354	0.230708	0.331242	0.193974
